Step number,Repeats,Cycle,Step name,Elapsed Time (s),Working Electrode (V),Working Electrode vs. NHE (V),Current (A),|Current| (A),Current Density (A/m^2),Cumulative Charge (mAh),Counter Electrode (V)
1,1,2,Cyclic Voltammetry,8.82471572999998,-0.0154269076883793,-0.0154269076883793,-1.45929334394168e-06,1.45929334394168e-06,0,-3.70099636555609e-07,1.82874500751495e-05
1,1,2,Cyclic Voltammetry,8.92488409999987,-0.817489922046661,-0.817489922046661,-1.47284788454272e-06,1.47284788454272e-06,0,-4.11080962070174e-07,1.22636556625366e-05
1,1,2,Cyclic Voltammetry,9.02505242999996,-1.61911940574646,-1.61911940574646,-1.48448964409909e-06,1.48448964409909e-06,0,-4.52386197779015e-07,4.37349081039429e-05
1,1,2,Cyclic Voltammetry,9.12522029999991,-2.42078638076782,-2.42078638076782,-1.49679738115083e-06,1.49679738115083e-06,0,-4.94033699304399e-07,7.67558813095093e-05
1,1,2,Cyclic Voltammetry,9.22538912999994,-3.22227454185486,-3.22227454185486,-1.5089918861122e-06,1.5089918861122e-06,0,-5.36020908113121e-07,8.8915228843689e-05
1,1,2,Cyclic Voltammetry,9.32555719999982,-4.02331018447876,-4.02331018447876,-1.52028928823711e-06,1.52028928823711e-06,0,-5.78322142514289e-07,0.000127539038658142
1,1,2,Cyclic Voltammetry,9.42572593999989,-4.82467985153198,-4.82467985153198,-1.53338805830572e-06,1.53338805830572e-06,0,-6.20988128550856e-07,0.000143274664878845
1,1,2,Cyclic Voltammetry,9.52589383999998,-5.62610673904419,-5.62610673904419,-1.54631004534167e-06,1.54631004534167e-06,0,-6.64013303548332e-07,0.00019429624080658
1,1,2,Cyclic Voltammetry,9.62606274999985,-6.42757368087769,-6.42757368087769,-1.56016392338643e-06,1.56016392338643e-06,0,-7.07424392333535e-07,0.00019286572933197
1,1,2,Cyclic Voltammetry,9.72623112999986,-7.22915172576904,-7.22915172576904,-1.57509361997654e-06,1.57509361997654e-06,0,-7.5125066351726e-07,0.00020192563533783
1,1,2,Cyclic Voltammetry,9.82639958999994,-8.03085231781006,-8.03085231781006,-1.59174578584498e-06,1.59174578584498e-06,0,-7.95540309094955e-07,0.000226721167564392
1,1,2,Cyclic Voltammetry,9.9265673299999,-8.83264636993408,-8.83264636993408,-1.60835600127029e-06,1.60835600127029e-06,0,-8.40291805140127e-07,0.000266775488853455
1,1,2,Cyclic Voltammetry,10.0230413299998,-9.62045192718506,-9.62045192718506,-1.63193885782675e-06,1.63193885782675e-06,0,-8.84025046631763e-07,0.00028584897518158
1,1,2,Cyclic Voltammetry,10.1243009999998,-9.45519733428955,-9.45519733428955,5.26860048921662e-07,5.26860048921662e-07,0,-8.69205692551211e-07,0.00018666684627533
1,1,2,Cyclic Voltammetry,10.22446973,-8.77999210357666,-8.77999210357666,9.93563389783958e-07,9.93563389783958e-07,0,-8.41560141737508e-07,0.000220045447349548
1,1,2,Cyclic Voltammetry,10.32463794,-7.99957752227783,-7.99957752227783,1.17486752060358e-06,1.17486752060358e-06,0,-8.08870037146955e-07,0.000220045447349548
1,1,2,Cyclic Voltammetry,10.4248063599998,-7.19790315628052,-7.19790315628052,1.25950919027673e-06,1.25950919027673e-06,0,-7.73824746712158e-07,0.000197157263755798
1,1,2,Cyclic Voltammetry,10.5249748799999,-6.39637088775635,-6.39637088775635,1.31261424485274e-06,1.31261424485274e-06,0,-7.37301794979386e-07,0.000168547034263611
1,1,2,Cyclic Voltammetry,10.6251433299999,-5.59484338760376,-5.59484338760376,1.34815593355597e-06,1.34815593355597e-06,0,-6.99789936584234e-07,0.000152334570884705
1,1,2,Cyclic Voltammetry,10.7253116099998,-4.79339504241943,-4.79339504241943,1.37518225074018e-06,1.37518225074018e-06,0,-6.61526147488933e-07,0.000114187598228455
1,1,2,Cyclic Voltammetry,10.8254802199999,-3.99204921722412,-3.99204921722412,1.39550911626429e-06,1.39550911626429e-06,0,-6.22696645150423e-07,7.84248113632202e-05
1,1,2,Cyclic Voltammetry,10.9256484599998,-3.19099760055542,-3.19099760055542,1.41210773563216e-06,1.41210773563216e-06,0,-5.83405437770278e-07,5.36292791366577e-05
1,1,2,Cyclic Voltammetry,11.02581695,-2.38945722579956,-2.38945722579956,1.42744033837516e-06,1.42744033837516e-06,0,-5.43687509086824e-07,2.90721654891968e-05
1,1,2,Cyclic Voltammetry,11.12598518,-1.58785045146942,-1.58785045146942,1.44069474572461e-06,1.44069474572461e-06,0,-5.03600886128616e-07,9.64105129241943e-06
1,1,2,Cyclic Voltammetry,11.2261537099998,-0.786203145980835,-0.786203145980835,1.4537566812578e-06,1.4537566812578e-06,0,-4.63150700090014e-07,-8.77678394317627e-06
1,1,2,Cyclic Voltammetry,11.32632197,0.0158704519271851,0.0158704519271851,1.46728132222051e-06,1.46728132222051e-06,0,-4.22324306485141e-07,-3.7025660276413e-05
1,1,2,Cyclic Voltammetry,11.4264901899999,0.817567884922028,0.817567884922028,1.48006142808299e-06,1.48006142808299e-06,0,-3.81142329056929e-07,-3.67909669876099e-05
1,1,2,Cyclic Voltammetry,11.5266584999999,1.61913311481476,1.61913311481476,1.49398545090662e-06,1.49398545090662e-06,0,-3.39572885228592e-07,-7.58320093154907e-05
1,1,2,Cyclic Voltammetry,11.62682713,2.42047810554504,2.42047810554504,1.50808727994445e-06,1.50808727994445e-06,0,-2.97610930575089e-07,-0.000113263726234436
1,1,2,Cyclic Voltammetry,11.72699534,3.22164940834045,3.22164940834045,1.52303766753903e-06,1.52303766753903e-06,0,-2.55233164763993e-07,-0.000125661492347717
1,1,2,Cyclic Voltammetry,11.8271637299999,4.02289772033691,4.02289772033691,1.53879216213682e-06,1.53879216213682e-06,0,-2.12416961034625e-07,-0.000136390328407288
1,1,2,Cyclic Voltammetry,11.9273322499998,4.82424211502075,4.82424211502075,1.55542772972694e-06,1.55542772972694e-06,0,-1.6913782390864e-07,-0.000197187066078186
1,1,2,Cyclic Voltammetry,12.02750016,5.62576103210449,5.62576103210449,1.57247916376946e-06,1.57247916376946e-06,0,-1.25384504088178e-07,-0.000233426690101624
1,1,2,Cyclic Voltammetry,12.1276689199999,6.42717361450195,6.42717361450195,1.58965599439398e-06,1.58965599439398e-06,0,-8.11528735924026e-08,-0.00025726854801178
1,1,2,Cyclic Voltammetry,12.2278368999998,7.22883129119873,7.22883129119873,1.60844729180099e-06,1.60844729180099e-06,0,-3.63987302157214e-08,-0.000270619988441467
1,1,2,Cyclic Voltammetry,12.3280055099999,8.03063201904297,8.03063201904297,1.62810954407178e-06,1.62810954407178e-06,0,8.90278921692804e-09,-0.000288739800453186
1,1,2,Cyclic Voltammetry,12.42817393,8.83280181884766,8.83280181884766,1.64858693096903e-06,1.64858693096903e-06,0,5.47739970246758e-08,-0.000322595238685608
1,1,2,Cyclic Voltammetry,12.5246399499999,9.62067604064941,9.62067604064941,1.67510927440162e-06,1.67510927440162e-06,0,9.96604205709476e-08,-0.000345483422279358
1,1,3,Cyclic Voltammetry,12.7266487499999,8.79930782318115,8.79930782318115,-9.79255332822504e-07,9.79255332822504e-07,0,4.47109220495569e-08,-0.000306382775306702
1,1,3,Cyclic Voltammetry,12.8268168699999,7.99932098388672,7.99932098388672,-1.16349860945775e-06,1.16349860945775e-06,0,1.23371808462132e-08,-0.000259175896644592
1,1,3,Cyclic Voltammetry,12.9269853799999,7.19757509231567,7.19757509231567,-1.24941084322927e-06,1.24941084322927e-06,0,-2.24271587493767e-08,-0.000231042504310608
1,1,3,Cyclic Voltammetry,13.02715386,6.39586734771729,6.39586734771729,-1.30147338950337e-06,1.30147338950337e-06,0,-5.8640106301355e-08,-0.000201001763343811
1,1,3,Cyclic Voltammetry,13.12732222,5.59447050094604,5.59447050094604,-1.33659091261507e-06,1.33659091261507e-06,0,-9.58301395534526e-08,-0.000178590416908264
1,1,3,Cyclic Voltammetry,13.2274905699999,4.79293584823608,4.79293584823608,-1.36261598981946e-06,1.36261598981946e-06,0,-1.33744304937804e-07,-0.000148549675941467
1,1,3,Cyclic Voltammetry,13.32765913,3.99158048629761,3.99158048629761,-1.38302004870638e-06,1.38302004870638e-06,0,-1.72226284585099e-07,-0.000124946236610413
1,1,3,Cyclic Voltammetry,13.42782715,3.19034004211426,3.19034004211426,-1.39967664836149e-06,1.39967664836149e-06,0,-2.11171517503584e-07,-0.000113025307655334
1,1,3,Cyclic Voltammetry,13.5279958199999,2.38915061950684,2.38915061950684,-1.41502266615134e-06,1.41502266615134e-06,0,-2.50544000416944e-07,-7.77393579483032e-05
1,1,3,Cyclic Voltammetry,13.6281641999999,1.58785915374756,1.58785915374756,-1.42904877975525e-06,1.42904877975525e-06,0,-2.90306639641688e-07,-3.81618738174438e-05
1,1,3,Cyclic Voltammetry,13.7283326699999,0.786263406276703,0.786263406276703,-1.44261741752416e-06,1.44261741752416e-06,0,-3.30446856171884e-07,-4.00841236114502e-06
1,1,3,Cyclic Voltammetry,13.8285006999999,-0.0154209937900305,-0.0154209937900305,-1.45499268455751e-06,1.45499268455751e-06,0,-3.70931231415398e-07,-1.31241977214813e-05
1,1,3,Cyclic Voltammetry,13.9286694999998,-0.817499816417694,-0.817499816417694,-1.46794059219246e-06,1.46794059219246e-06,0,-4.11776189079579e-07,1.80453062057495e-05
1,1,3,Cyclic Voltammetry,14.02883763,-1.6191132068634,-1.6191132068634,-1.47969808494963e-06,1.47969808494963e-06,0,-4.52948019672417e-07,2.27540731430054e-05
1,1,3,Cyclic Voltammetry,14.1290059299999,-2.42076849937439,-2.42076849937439,-1.49169443375285e-06,1.49169443375285e-06,0,-4.94453712880309e-07,5.6728720664978e-05
1,1,3,Cyclic Voltammetry,14.2291743599999,-3.22228002548218,-3.22228002548218,-1.50345874772029e-06,1.50345874772029e-06,0,-5.36286796860536e-07,9.29683446884155e-05
1,1,3,Cyclic Voltammetry,14.32934383,-4.02333879470825,-4.02333879470825,-1.51467804698768e-06,1.51467804698768e-06,0,-5.78432490523735e-07,0.000120863318443298
1,1,3,Cyclic Voltammetry,14.4295110799999,-4.82469463348389,-4.82469463348389,-1.52743666603783e-06,1.52743666603783e-06,0,-6.20932248964303e-07,0.000144228339195251
1,1,3,Cyclic Voltammetry,14.52967949,-5.62612104415894,-5.62612104415894,-1.54033921262453e-06,1.54033921262453e-06,0,-6.6379150723916e-07,0.000181898474693298
1,1,3,Cyclic Voltammetry,14.6298477599998,-6.42758893966675,-6.42758893966675,-1.55388079292607e-06,1.55388079292607e-06,0,-7.07027493576199e-07,0.000205740332603455
1,1,3,Cyclic Voltammetry,14.7300158399999,-7.22914218902588,-7.22914218902588,-1.56816793150938e-06,1.56816793150938e-06,0,-7.50660929914219e-07,0.000218614935874939
1,1,3,Cyclic Voltammetry,14.8301845999999,-8.03083515167236,-8.03083515167236,-1.58403076966351e-06,1.58403076966351e-06,0,-7.94736040469546e-07,0.00023244321346283
1,1,3,Cyclic Voltammetry,14.9303525299999,-8.83264636993408,-8.83264636993408,-1.60090110057354e-06,1.60090110057354e-06,0,-8.39280193074871e-07,0.000269636511802673
1,1,3,Cyclic Voltammetry,15.12814155,-9.48249816894531,-9.48249816894531,4.92160154408339e-07,4.92160154408339e-07,0,-8.12240227901674e-07,0.000198110938072205
1,1,3,Cyclic Voltammetry,15.2283103899999,-8.75423622131348,-8.75423622131348,1.02182355021796e-06,1.02182355021796e-06,0,-7.83808316871136e-07,0.000225767493247986
1,1,3,Cyclic Voltammetry,15.32847879,-7.99955129623413,-7.99955129623413,1.17839601898595e-06,1.17839601898595e-06,0,-7.51019971374406e-07,0.000203832983970642
1,1,3,Cyclic Voltammetry,15.42864691,-7.19790315628052,-7.19790315628052,1.26231157082657e-06,1.26231157082657e-06,0,-7.15896811123298e-07,0.000188097357749939
1,1,3,Cyclic Voltammetry,15.52881533,-6.39627075195313,-6.39627075195313,1.3141418548912e-06,1.3141418548912e-06,0,-6.79331390773192e-07,0.00015614926815033
1,1,3,Cyclic Voltammetry,15.62898365,-5.59475994110107,-5.59475994110107,1.34961271669454e-06,1.34961271669454e-06,0,-6.41779046750447e-07,0.00013326108455658
1,1,3,Cyclic Voltammetry,15.72915227,-4.79335069656372,-4.79335069656372,1.3760936781182e-06,1.3760936781182e-06,0,-6.03489767659394e-07,0.000111326575279236
