Step number,Repeats,Cycle,Step name,Elapsed Time (s),Working Electrode (V),Working Electrode vs. NHE (V),Current (A),|Current| (A),Current Density (A/m^2),Cumulative Charge (mAh),Counter Electrode (V)
1,1,0,Cyclic Voltammetry,4.91748599000016,-7.5776629447937,-7.5776629447937,5.18672180760404e-08,5.18672180760404e-08,0,-5.64904800336946e-07,0.000216230750083923
1,1,0,Cyclic Voltammetry,5.01747782999996,-7.52772951126099,-7.52772951126099,5.35597344253347e-08,5.35597344253347e-08,0,-5.6341715133831e-07,0.000178083777427673
1,1,0,Cyclic Voltammetry,5.1174704,-7.47774124145508,-7.47774124145508,5.51632375334066e-08,5.51632375334066e-08,0,-5.61884953035397e-07,0.000208601355552673
1,1,0,Cyclic Voltammetry,5.21746232999999,-7.42776155471802,-7.42776155471802,5.67122810934961e-08,5.67122810934961e-08,0,-5.60309739023941e-07,0.000183328986167908
1,1,0,Cyclic Voltammetry,5.31745423000007,-7.37774419784546,-7.37774419784546,5.8144010495198e-08,5.8144010495198e-08,0,-5.58694758445319e-07,0.000174745917320251
1,1,0,Cyclic Voltammetry,5.41744685000003,-7.32774829864502,-7.32774829864502,5.93958837669106e-08,5.93958837669106e-08,0,-5.57044994546689e-07,0.000158533453941345
1,1,0,Cyclic Voltammetry,5.51743907000014,-7.27792596817017,-7.27792596817017,6.05590244617815e-08,6.05590244617815e-08,0,-5.5536293029753e-07,0.000195249915122986
1,1,0,Cyclic Voltammetry,5.61743127,-7.22799158096313,-7.22799158096313,6.17867144114825e-08,6.17867144114825e-08,0,-5.53646766546206e-07,0.000208601355552673
1,1,0,Cyclic Voltammetry,5.71742351000012,-7.17813205718994,-7.17813205718994,6.29092795634278e-08,6.29092795634278e-08,0,-5.51899422162778e-07,0.000213369727134705
1,1,0,Cyclic Voltammetry,5.81741570000008,-7.12830877304077,-7.12830877304077,6.40514272731707e-08,6.40514272731707e-08,0,-5.50120354805648e-07,0.00020049512386322
1,1,0,Cyclic Voltammetry,5.91740783,-7.0781774520874,-7.0781774520874,6.52337774909029e-08,6.52337774909029e-08,0,-5.48308448039188e-07,0.000211939215660095
1,1,0,Cyclic Voltammetry,6.01740003999998,-7.0280237197876,-7.0280237197876,6.61362449250191e-08,6.61362449250191e-08,0,-5.4647147323609e-07,0.000210031867027283
1,1,0,Cyclic Voltammetry,6.11739219000015,-6.97594881057739,-6.97594881057739,6.61863026607534e-08,6.61863026607534e-08,0,-5.44633109151753e-07,0.000138506293296814
1,1,0,Cyclic Voltammetry,6.21738428000003,-6.92815160751343,-6.92815160751343,6.63819363921903e-08,6.63819363921903e-08,0,-5.4278931233006e-07,0.000116094946861267
1,1,0,Cyclic Voltammetry,6.31737624000016,-6.87817096710205,-6.87817096710205,6.72256632583412e-08,6.72256632583412e-08,0,-5.40922082932419e-07,0.000119432806968689
1,1,0,Cyclic Voltammetry,6.41736850999996,-6.8281717300415,-6.8281717300415,6.81464698004675e-08,6.81464698004675e-08,0,-5.39029271763579e-07,0.000111803412437439
1,1,0,Cyclic Voltammetry,6.51736088999996,-6.77822113037109,-6.77822113037109,6.93170036925039e-08,6.93170036925039e-08,0,-5.37103946159779e-07,8.98689031600952e-05
1,1,0,Cyclic Voltammetry,6.61735326999997,-6.72812652587891,-6.72812652587891,6.93981974109192e-08,6.93981974109192e-08,0,-5.35176365346771e-07,0.000105604529380798
1,1,0,Cyclic Voltammetry,6.71734549000007,-6.67804765701294,-6.67804765701294,7.02718736533825e-08,7.02718736533825e-08,0,-5.33224520721724e-07,8.17626714706421e-05
1,1,0,Cyclic Voltammetry,6.81733714999996,-6.62816381454468,-6.62816381454468,7.08143446104259e-08,7.08143446104259e-08,0,-5.31257619646891e-07,9.12994146347046e-05
1,1,0,Cyclic Voltammetry,6.91732972,-6.57826519012451,-6.57826519012451,7.09510175056494e-08,7.09510175056494e-08,0,-5.29286904484527e-07,7.55637884140015e-05
1,1,0,Cyclic Voltammetry,7.01732197000001,-6.5283317565918,-6.5283317565918,7.09244787344687e-08,7.09244787344687e-08,0,-5.27316932759878e-07,7.69942998886108e-05
1,1,0,Cyclic Voltammetry,7.11731421000013,-6.47840547561646,-6.47840547561646,7.21207342735397e-08,7.21207342735397e-08,0,-5.25313734490304e-07,7.27027654647827e-05
1,1,0,Cyclic Voltammetry,7.21730653999998,-6.42840242385864,-6.42840242385864,7.36512575372217e-08,7.36512575372217e-08,0,-5.23268023143481e-07,8.84383916854858e-05
1,1,0,Cyclic Voltammetry,7.31729873000018,-6.37834739685059,-6.37834739685059,7.44328545465578e-08,7.44328545465578e-08,0,-5.21200605328459e-07,5.79208135604858e-05
1,1,0,Cyclic Voltammetry,7.41729088000011,-6.32838249206543,-6.32838249206543,7.36715151106182e-08,7.36715151106182e-08,0,-5.19154334997997e-07,7.7471137046814e-05
1,1,0,Cyclic Voltammetry,7.51728301000003,-6.27853918075562,-6.27853918075562,7.40741441518367e-08,7.40741441518367e-08,0,-5.1709688181698e-07,5.98281621932983e-05
1,1,0,Cyclic Voltammetry,7.61727522000001,-6.22859859466553,-6.22859859466553,7.44489767612322e-08,7.44489767612322e-08,0,-5.15029015784037e-07,8.8915228843689e-05
1,1,0,Cyclic Voltammetry,7.7172674200001,-6.17865896224976,-6.17865896224976,7.49247064391056e-08,7.49247064391056e-08,0,-5.12947936275369e-07,7.93784856796265e-05
1,1,0,Cyclic Voltammetry,7.81725955000002,-6.12871170043945,-6.12871170043945,7.68332171219299e-08,7.68332171219299e-08,0,-5.10813848210155e-07,0.000116094946861267
1,1,0,Cyclic Voltammetry,7.91725177000012,-6.07855939865112,-6.07855939865112,7.72222890077501e-08,7.72222890077501e-08,0,-5.08668951512551e-07,8.93920660018921e-05
1,1,0,Cyclic Voltammetry,8.01724407000006,-6.02848958969116,-6.02848958969116,7.52533892978136e-08,7.52533892978136e-08,0,-5.06578740546252e-07,0.000106558203697205
1,1,0,Cyclic Voltammetry,8.11723616000018,-5.97846698760986,-5.97846698760986,7.57248486138451e-08,7.57248486138451e-08,0,-5.04475438913518e-07,9.60677862167358e-05
1,1,0,Cyclic Voltammetry,8.21722837000016,-5.92856168746948,-5.92856168746948,7.64334302516545e-08,7.64334302516545e-08,0,-5.02352453466645e-07,8.93920660018921e-05
1,1,0,Cyclic Voltammetry,8.31722054000011,-5.87859869003296,-5.87859869003296,7.66966437026895e-08,7.66966437026895e-08,0,-5.00222157956772e-07,6.65038824081421e-05
1,1,0,Cyclic Voltammetry,8.41721297000004,-5.82864999771118,-5.82864999771118,7.76764537135932e-08,7.76764537135932e-08,0,-4.98064642023272e-07,6.36428594589233e-05
1,1,0,Cyclic Voltammetry,8.5172050000001,-5.77873373031616,-5.77873373031616,7.6893542200196e-08,7.6893542200196e-08,0,-4.95928880529246e-07,6.45965337753296e-05
1,1,0,Cyclic Voltammetry,8.61719690000018,-5.72873067855835,-5.72873067855835,7.74620474430776e-08,7.74620474430776e-08,0,-4.93777331278766e-07,9.94056463241577e-05
1,1,0,Cyclic Voltammetry,8.71718931000009,-5.67875480651855,-5.67875480651855,7.82172122626434e-08,7.82172122626434e-08,0,-4.91604795846094e-07,7.41332769393921e-05
1,1,0,Cyclic Voltammetry,8.81718178000006,-5.62886571884155,-5.62886571884155,7.81503715074905e-08,7.81503715074905e-08,0,-4.89434115657636e-07,7.50869512557983e-05
1,1,0,Cyclic Voltammetry,8.91717362000009,-5.57893466949463,-5.57893466949463,7.87409817348816e-08,7.87409817348816e-08,0,-4.87247044644559e-07,5.64903020858765e-05
1,1,0,Cyclic Voltammetry,9.01716613999997,-5.5289831161499,-5.5289831161499,7.89341285667433e-08,7.89341285667433e-08,0,-4.8505459396973e-07,9.6544623374939e-05
1,1,0,Cyclic Voltammetry,9.11715821000007,-5.47902202606201,-5.47902202606201,7.8979425666148e-08,7.8979425666148e-08,0,-4.82860895008681e-07,5.26756048202515e-05
1,1,0,Cyclic Voltammetry,9.21715033000009,-5.42896175384521,-5.42896175384521,7.93510324115232e-08,7.93510324115232e-08,0,-4.80656873354509e-07,3.83704900741577e-05
1,1,0,Cyclic Voltammetry,9.31714259,-5.37893009185791,-5.37893009185791,7.96549244341804e-08,7.96549244341804e-08,0,-4.7844440782276e-07,4.17083501815796e-05
1,1,0,Cyclic Voltammetry,9.41713477000008,-5.32887697219849,-5.32887697219849,7.97518140416287e-08,7.97518140416287e-08,0,-4.76229252893598e-07,6.03049993515015e-05
1,1,0,Cyclic Voltammetry,9.51712706000012,-5.27897787094116,-5.27897787094116,7.99637120962871e-08,7.99637120962871e-08,0,-4.74008209924317e-07,7.98553228378296e-05
1,1,0,Cyclic Voltammetry,9.61711890000015,-5.22902917861938,-5.22902917861938,8.00854067506407e-08,8.00854067506407e-08,0,-4.71783796819276e-07,5.26756048202515e-05
1,1,0,Cyclic Voltammetry,9.71711154000013,-5.17909717559814,-5.17909717559814,8.02745887540368e-08,8.02745887540368e-08,0,-4.69554111248601e-07,5.21987676620483e-05
1,1,0,Cyclic Voltammetry,9.81710383000018,-5.12917232513428,-5.12917232513428,8.04576245627686e-08,8.04576245627686e-08,0,-4.67319349546381e-07,4.79072332382202e-05
1,1,0,Cyclic Voltammetry,9.91709587000014,-5.07906436920166,-5.07906436920166,8.07280926551357e-08,8.07280926551357e-08,0,-4.65077081026966e-07,5.50597906112671e-05
1,1,0,Cyclic Voltammetry,10.0170879900002,-5.02902698516846,-5.02902698516846,8.08706133170745e-08,8.08706133170745e-08,0,-4.62830852118278e-07,3.59863042831421e-05
1,1,0,Cyclic Voltammetry,10.1170803700002,-4.97907400131226,-4.97907400131226,8.09102473908752e-08,8.09102473908752e-08,0,-4.60583516506333e-07,5.69671392440796e-05
1,1,0,Cyclic Voltammetry,10.21707223,-4.92923021316528,-4.92923021316528,8.10157345654261e-08,8.10157345654261e-08,0,-4.58333262620653e-07,4.88609075546265e-05
1,1,0,Cyclic Voltammetry,10.3170647700001,-4.87931060791016,-4.87931060791016,8.11768430253323e-08,8.11768430253323e-08,0,-4.56078518530848e-07,7.17490911483765e-05
1,1,0,Cyclic Voltammetry,10.41705677,-4.82935571670532,-4.82935571670532,8.1304300181273e-08,8.1304300181273e-08,0,-4.53820246424259e-07,3.69399785995483e-05
1,1,0,Cyclic Voltammetry,10.5170491000001,-4.77937173843384,-4.77937173843384,8.15357736883016e-08,8.15357736883016e-08,0,-4.51555537538301e-07,5.88744878768921e-05
1,1,0,Cyclic Voltammetry,10.61704121,-4.72932720184326,-4.72932720184326,8.16677854231784e-08,8.16677854231784e-08,0,-4.49287166931777e-07,4.79072332382202e-05
1,1,0,Cyclic Voltammetry,10.71703336,-4.67929124832153,-4.67929124832153,8.17985821299771e-08,8.17985821299771e-08,0,-4.47015162461188e-07,3.31252813339233e-05
1,1,0,Cyclic Voltammetry,10.8170257300001,-4.62942171096802,-4.62942171096802,8.1729929490848e-08,8.1729929490848e-08,0,-4.4474505986404e-07,1.73896551132202e-05
1,1,0,Cyclic Voltammetry,10.9170178700001,-4.57958889007568,-4.57958889007568,8.18718248751793e-08,8.18718248751793e-08,0,-4.4247102125988e-07,2.07275152206421e-05
1,1,0,Cyclic Voltammetry,11.01701015,-4.52965259552002,-4.52965259552002,8.19993672962482e-08,8.19993672962482e-08,0,-4.40193436900296e-07,2.74032354354858e-05
1,1,0,Cyclic Voltammetry,11.1170022600002,-4.47972917556763,-4.47972917556763,8.21094232605901e-08,8.21094232605901e-08,0,-4.37912799543984e-07,2.93105840682983e-05
1,1,0,Cyclic Voltammetry,11.2169942400001,-4.42968463897705,-4.42968463897705,8.23328036858584e-08,8.23328036858584e-08,0,-4.3562596063857e-07,1.83433294296265e-05
1,1,0,Cyclic Voltammetry,11.3169865900002,-4.37961101531982,-4.37961101531982,8.24348447281409e-08,8.24348447281409e-08,0,-4.33336279014609e-07,3.78936529159546e-05
1,1,0,Cyclic Voltammetry,11.41697877,-4.32960033416748,-4.32960033416748,8.24462702553319e-08,8.24462702553319e-08,0,-4.31046283932473e-07,3.08454036712646e-06
1,1,0,Cyclic Voltammetry,11.5169709900001,-4.27973031997681,-4.27973031997681,8.25048402930406e-08,8.25048402930406e-08,0,-4.28754661115347e-07,1.97738409042358e-05
1,1,0,Cyclic Voltammetry,11.61696312,-4.2297682762146,-4.2297682762146,8.263759809779e-08,8.263759809779e-08,0,-4.2645935293427e-07,-7.88271427154541e-06
1,1,0,Cyclic Voltammetry,11.7169550400001,-4.17977142333984,-4.17977142333984,8.27311126272434e-08,8.27311126272434e-08,0,-4.24161452157786e-07,2.60770320892334e-06
1,1,0,Cyclic Voltammetry,11.8169478300001,-4.12982559204102,-4.12982559204102,8.27898887223455e-08,8.27898887223455e-08,0,-4.2186189883636e-07,-4.06801700592041e-06
1,1,0,Cyclic Voltammetry,11.9169395900001,-4.07976675033569,-4.07976675033569,8.2941902235234e-08,8.2941902235234e-08,0,-4.19558146952403e-07,1.16676092147827e-05
1,1,0,Cyclic Voltammetry,12.0169319700001,-4.02976131439209,-4.02976131439209,8.30058652923071e-08,8.30058652923071e-08,0,-4.17252604167809e-07,-5.97536563873291e-06
1,1,0,Cyclic Voltammetry,12.1169241500002,-3.97985911369324,-3.97985911369324,8.29399766644201e-08,8.29399766644201e-08,0,-4.14948896091189e-07,-1.92224979400635e-06
1,1,0,Cyclic Voltammetry,12.2169161500001,-3.93003225326538,-3.93003225326538,8.30141715368882e-08,8.30141715368882e-08,0,-4.1264313135777e-07,-5.97536563873291e-06
1,1,0,Cyclic Voltammetry,12.31690865,-3.88016939163208,-3.88016939163208,8.30973263532542e-08,8.30973263532542e-08,0,-4.10335045411834e-07,1.02370977401733e-05
1,1,0,Cyclic Voltammetry,12.4169006700001,-3.8302595615387,-3.8302595615387,8.31628881314828e-08,8.31628881314828e-08,0,-4.08025149530358e-07,4.27663326263428e-06
1,1,0,Cyclic Voltammetry,12.5168930300001,-3.78029417991638,-3.78029417991638,8.33721855997283e-08,8.33721855997283e-08,0,-4.05709432420226e-07,-1.67042016983032e-05
1,1,0,Cyclic Voltammetry,12.61688521,-3.73022818565369,-3.73022818565369,8.34545446082302e-08,8.34545446082302e-08,0,-4.03391431907373e-07,-2.63750553131104e-06
1,1,0,Cyclic Voltammetry,12.71687709,-3.68016362190247,-3.68016362190247,8.34973263863503e-08,8.34973263863503e-08,0,-4.01072250062831e-07,3.45557928085327e-05
1,1,0,Cyclic Voltammetry,12.8168697900001,-3.63033962249756,-3.63033962249756,8.34001241400983e-08,8.34001241400983e-08,0,-3.98755749064746e-07,-5.26010990142822e-06
1,1,0,Cyclic Voltammetry,12.91686177,-3.58047485351563,-3.58047485351563,8.34836484386869e-08,8.34836484386869e-08,0,-3.96436944813357e-07,-9.79006290435791e-06
1,1,0,Cyclic Voltammetry,13.0168540300001,-3.53059339523315,-3.53059339523315,8.35594491377378e-08,8.35594491377378e-08,0,-3.94116028656788e-07,-2.36183404922485e-05
1,1,0,Cyclic Voltammetry,13.11684627,-3.48074293136597,-3.48074293136597,8.36067286513753e-08,8.36067286513753e-08,0,-3.91793799746534e-07,-4.34070825576782e-05
1,1,0,Cyclic Voltammetry,13.21683837,-3.43075037002563,-3.43075037002563,8.37674178910675e-08,8.37674178910675e-08,0,-3.89467110850283e-07,-4.36455011367798e-05
1,1,0,Cyclic Voltammetry,13.3168308000002,-3.38071322441101,-3.38071322441101,8.38309972550633e-08,8.38309972550633e-08,0,-3.87138648315596e-07,-3.55392694473267e-05
1,1,0,Cyclic Voltammetry,13.4168229300001,-3.33074879646301,-3.33074879646301,8.37882367932252e-08,8.37882367932252e-08,0,-3.8481138046396e-07,-4.57912683486938e-05
1,1,0,Cyclic Voltammetry,13.5168166600001,-3.28090238571167,-3.28090238571167,8.38193017216327e-08,8.38193017216327e-08,0,-3.8248321251253e-07,-5.9857964515686e-05
1,1,0,Cyclic Voltammetry,13.61680714,-3.23097491264343,-3.23097491264343,8.39093274862535e-08,8.39093274862535e-08,0,-3.80152619753693e-07,-3.43471765518188e-05
1,1,0,Cyclic Voltammetry,13.7167993400001,-3.18103885650635,-3.18103885650635,8.39553990772401e-08,8.39553990772401e-08,0,-3.77820707238243e-07,-5.3897500038147e-05
1,1,0,Cyclic Voltammetry,13.8167917000001,-3.13108682632446,-3.13108682632446,8.41470537693567e-08,8.41470537693567e-08,0,-3.75483467656731e-07,-3.84002923965454e-05
1,1,0,Cyclic Voltammetry,13.9167837800001,-3.0809497833252,-3.0809497833252,8.4244838660652e-08,8.4244838660652e-08,0,-3.73143518588136e-07,-6.84410333633423e-05
1,1,0,Cyclic Voltammetry,14.0167760500001,-3.03082752227783,-3.03082752227783,8.42936884737355e-08,8.42936884737355e-08,0,-3.70802208238923e-07,-7.63088464736938e-05
1,1,0,Cyclic Voltammetry,14.11676842,-2.98087739944458,-2.98087739944458,8.41531573314569e-08,8.41531573314569e-08,0,-3.68464798893216e-07,-7.98851251602173e-05
1,1,0,Cyclic Voltammetry,14.2167600100001,-2.93103957176208,-2.93103957176208,8.41431102571732e-08,8.41431102571732e-08,0,-3.66127686842612e-07,-5.81890344619751e-05
1,1,0,Cyclic Voltammetry,14.31675264,-2.88114285469055,-2.88114285469055,8.42227123598605e-08,8.42227123598605e-08,0,-3.6378833947745e-07,-4.8413872718811e-05
1,1,0,Cyclic Voltammetry,14.4167459100001,-2.83122873306274,-2.83122873306274,8.42515390786502e-08,8.42515390786502e-08,0,-3.61448176451056e-07,-6.1526894569397e-05
1,1,0,Cyclic Voltammetry,14.5167370700001,-2.78122067451477,-2.78122067451477,8.44958876200508e-08,8.44958876200508e-08,0,-3.59101275945958e-07,-6.20037317276001e-05
1,1,0,Cyclic Voltammetry,14.6167290000001,-2.73111009597778,-2.73111009597778,8.45390459858208e-08,8.45390459858208e-08,0,-3.5675315862138e-07,-6.29574060440063e-05
1,1,0,Cyclic Voltammetry,14.7167213800001,-2.68101835250854,-2.68101835250854,8.45522691861333e-08,8.45522691861333e-08,0,-3.5440466344629e-07,-4.0784478187561e-05
1,1,0,Cyclic Voltammetry,14.8167138600002,-2.63112735748291,-2.63112735748291,8.44184455672803e-08,8.44184455672803e-08,0,-3.52059882965728e-07,-5.0082802772522e-05
1,1,0,Cyclic Voltammetry,14.9167058100002,-2.58123469352722,-2.58123469352722,8.44791401277689e-08,8.44791401277689e-08,0,-3.49713429089145e-07,-8.56071710586548e-05
1,1,0,Cyclic Voltammetry,15.01669812,-2.53133130073547,-2.53133130073547,8.45568450813516e-08,8.45568450813516e-08,0,-3.47364808459705e-07,-8.08387994766235e-05
1,1,0,Cyclic Voltammetry,15.11669022,-2.48139786720276,-2.48139786720276,8.46045153934938e-08,8.46045153934938e-08,0,-3.45014868692017e-07,-8.13156366348267e-05
1,1,0,Cyclic Voltammetry,15.2166819900001,-2.43134307861328,-2.43134307861328,8.47413090809823e-08,8.47413090809823e-08,0,-3.42661137167814e-07,-0.000101104378700256
1,1,0,Cyclic Voltammetry,15.3166749000002,-2.38128972053528,-2.38128972053528,8.4777703079908e-08,8.4777703079908e-08,0,-3.40306367936124e-07,-7.27325677871704e-05
